scene_id,working_point,seed,delay_error_ns,target_velocity_mps,target_snr_db,metric,metric_direction,A0_value,A0_status,A1_value,A1_status,A2_value,A2_status,A3_value,A3_status,A1_minus_A0_transformed,recoverable_space_transformed,blind_recovery_transformed,recovery_ratio,status,definition
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,0.75,passed,1.0,passed,0.0,-0.25,0.0,-0.0,passed,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.6,passed,0.8,passed,0.0,-0.20000000000000007,0.0,-0.0,passed,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,0.75,passed,1.0,passed,0.0,-0.25,0.0,-0.0,passed,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,position_rmse_m,lower_is_better,32.12800288241816,passed,399.4711273595542,passed,84.7902868003637,passed,303.8290850962541,passed,-367.34312447713603,314.68084055919053,95.64204226330008,0.3039334777844859,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,velocity_rmse_mps_ground_speed,lower_is_better,5.575701978563693,passed,2.317608696197527,passed,8.383954694024895,passed,17.818033187360825,passed,3.2580932823661657,-6.066345997827368,-15.500424491163297,2.555150084864051,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,angle_rmse_deg,lower_is_better,0.020374322169619104,passed,0.25805814850427283,passed,0.04260233626055769,passed,0.1925646975693929,passed,-0.23768382633465374,0.21545581224371513,0.06549345093487993,0.3039762550512971,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.6,passed,0.8,passed,0.0,-0.20000000000000007,0.0,-0.0,passed,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,0.75,passed,1.0,passed,0.0,-0.25,0.0,-0.0,passed,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.6,passed,0.8,passed,0.0,-0.20000000000000007,0.0,-0.0,passed,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,0.75,passed,1.0,passed,0.0,-0.25,0.0,-0.0,passed,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,position_rmse_m,lower_is_better,32.12800288241816,passed,399.4711273595542,passed,84.7902868003637,passed,303.8290850962541,passed,-367.34312447713603,314.68084055919053,95.64204226330008,0.3039334777844859,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,velocity_rmse_mps_ground_speed,lower_is_better,5.575701978563693,passed,2.317608696197527,passed,8.383954694024895,passed,17.818033187360825,passed,3.2580932823661657,-6.066345997827368,-15.500424491163297,2.555150084864051,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,angle_rmse_deg,lower_is_better,0.020374322169619104,passed,0.25805814850427283,passed,0.04260233626055769,passed,0.1925646975693929,passed,-0.23768382633465374,0.21545581224371513,0.06549345093487993,0.3039762550512971,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.6,passed,0.8,passed,0.0,-0.20000000000000007,0.0,-0.0,passed,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,0.75,passed,1.0,passed,0.0,-0.25,0.0,-0.0,passed,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.6,passed,0.8,passed,0.0,-0.20000000000000007,0.0,-0.0,passed,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,0.75,passed,1.0,passed,0.0,-0.25,0.0,-0.0,passed,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,position_rmse_m,lower_is_better,32.12800288241816,passed,399.4711273595542,passed,84.7902868003637,passed,303.8290850962541,passed,-367.34312447713603,314.68084055919053,95.64204226330008,0.3039334777844859,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,velocity_rmse_mps_ground_speed,lower_is_better,5.575701978563693,passed,2.317608696197527,passed,8.383954694024895,passed,17.818033187360825,passed,3.2580932823661657,-6.066345997827368,-15.500424491163297,2.555150084864051,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,angle_rmse_deg,lower_is_better,0.020374322169619104,passed,0.25805814850427283,passed,0.04260233626055769,passed,0.1925646975693929,passed,-0.23768382633465374,0.21545581224371513,0.06549345093487993,0.3039762550512971,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.6,passed,0.8,passed,0.0,-0.20000000000000007,0.0,-0.0,passed,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,0.75,passed,1.0,passed,0.0,-0.25,0.0,-0.0,passed,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.6,passed,0.8,passed,0.0,-0.20000000000000007,0.0,-0.0,passed,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,0.75,passed,1.0,passed,0.0,-0.25,0.0,-0.0,passed,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,position_rmse_m,lower_is_better,32.12800288241816,passed,399.4711273595542,passed,84.7902868003637,passed,303.8290850962541,passed,-367.34312447713603,314.68084055919053,95.64204226330008,0.3039334777844859,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,velocity_rmse_mps_ground_speed,lower_is_better,5.575701978563693,passed,2.317608696197527,passed,8.383954694024895,passed,17.818033187360825,passed,3.2580932823661657,-6.066345997827368,-15.500424491163297,2.555150084864051,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_p8ns,base,303,8.0,12.0,30.0,angle_rmse_deg,lower_is_better,0.020374322169619104,passed,0.25805814850427283,passed,0.04260233626055769,passed,0.1925646975693929,passed,-0.23768382633465374,0.21545581224371513,0.06549345093487993,0.3039762550512971,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,target_detection_pd,higher_is_better,1.0,passed,0.6,passed,1.0,passed,0.8,passed,-0.4,0.4,0.20000000000000007,0.5000000000000001,passed,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,period_detection_pd,higher_is_better,1.0,passed,0.6,passed,1.0,passed,0.8,passed,-0.4,0.4,0.20000000000000007,0.5000000000000001,passed,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,track_pd_all_visible,higher_is_better,0.8,passed,0.4,passed,0.8,passed,0.4,passed,-0.4,0.4,0.0,0.0,passed,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,track_pd_after_confirmation,higher_is_better,1.0,passed,0.5,passed,1.0,passed,0.5,passed,-0.5,0.5,0.0,0.0,passed,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,track_continuity,higher_is_better,0.8,passed,0.4,passed,0.8,passed,0.4,passed,-0.4,0.4,0.0,0.0,passed,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,0.5,passed,1.0,passed,0.5,passed,-0.5,0.5,0.0,0.0,passed,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,position_rmse_m,lower_is_better,32.12800288241816,passed,413.34614596349286,passed,138.28189290076662,passed,422.0767173299864,passed,-381.2181430810747,275.06425306272627,-8.730571366493564,-0.031740116242958784,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,velocity_rmse_mps_ground_speed,lower_is_better,5.575701978563693,passed,3.02296631338962,passed,6.828239189672856,passed,12.774067635896435,passed,2.552735665174073,-3.805272876283236,-9.751101322506814,2.5625235402384887,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,angle_rmse_deg,lower_is_better,0.020374322169619104,passed,0.2675525030897901,passed,0.07597581806765441,passed,0.27400593809094603,passed,-0.24717818092017102,0.1915766850221357,-0.006453435001155916,-0.03368591016391297,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,target_detection_pd,higher_is_better,1.0,passed,0.6,passed,1.0,passed,0.8,passed,-0.4,0.4,0.20000000000000007,0.5000000000000001,passed,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,period_detection_pd,higher_is_better,1.0,passed,0.6,passed,1.0,passed,0.8,passed,-0.4,0.4,0.20000000000000007,0.5000000000000001,passed,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,track_pd_all_visible,higher_is_better,0.8,passed,0.4,passed,0.8,passed,0.4,passed,-0.4,0.4,0.0,0.0,passed,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,track_pd_after_confirmation,higher_is_better,1.0,passed,0.5,passed,1.0,passed,0.5,passed,-0.5,0.5,0.0,0.0,passed,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,track_continuity,higher_is_better,0.8,passed,0.4,passed,0.8,passed,0.4,passed,-0.4,0.4,0.0,0.0,passed,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,0.5,passed,1.0,passed,0.5,passed,-0.5,0.5,0.0,0.0,passed,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,position_rmse_m,lower_is_better,32.12800288241816,passed,413.34614596349286,passed,138.28189290076662,passed,422.0767173299864,passed,-381.2181430810747,275.06425306272627,-8.730571366493564,-0.031740116242958784,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,velocity_rmse_mps_ground_speed,lower_is_better,5.575701978563693,passed,3.02296631338962,passed,6.828239189672856,passed,12.774067635896435,passed,2.552735665174073,-3.805272876283236,-9.751101322506814,2.5625235402384887,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,angle_rmse_deg,lower_is_better,0.020374322169619104,passed,0.2675525030897901,passed,0.07597581806765441,passed,0.27400593809094603,passed,-0.24717818092017102,0.1915766850221357,-0.006453435001155916,-0.03368591016391297,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,target_detection_pd,higher_is_better,1.0,passed,0.6,passed,1.0,passed,0.8,passed,-0.4,0.4,0.20000000000000007,0.5000000000000001,passed,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,period_detection_pd,higher_is_better,1.0,passed,0.6,passed,1.0,passed,0.8,passed,-0.4,0.4,0.20000000000000007,0.5000000000000001,passed,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,track_pd_all_visible,higher_is_better,0.8,passed,0.4,passed,0.8,passed,0.4,passed,-0.4,0.4,0.0,0.0,passed,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,track_pd_after_confirmation,higher_is_better,1.0,passed,0.5,passed,1.0,passed,0.5,passed,-0.5,0.5,0.0,0.0,passed,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,track_continuity,higher_is_better,0.8,passed,0.4,passed,0.8,passed,0.4,passed,-0.4,0.4,0.0,0.0,passed,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,0.5,passed,1.0,passed,0.5,passed,-0.5,0.5,0.0,0.0,passed,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,position_rmse_m,lower_is_better,32.12800288241816,passed,413.34614596349286,passed,138.28189290076662,passed,422.0767173299864,passed,-381.2181430810747,275.06425306272627,-8.730571366493564,-0.031740116242958784,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,velocity_rmse_mps_ground_speed,lower_is_better,5.575701978563693,passed,3.02296631338962,passed,6.828239189672856,passed,12.774067635896435,passed,2.552735665174073,-3.805272876283236,-9.751101322506814,2.5625235402384887,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,angle_rmse_deg,lower_is_better,0.020374322169619104,passed,0.2675525030897901,passed,0.07597581806765441,passed,0.27400593809094603,passed,-0.24717818092017102,0.1915766850221357,-0.006453435001155916,-0.03368591016391297,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,target_detection_pd,higher_is_better,1.0,passed,0.6,passed,1.0,passed,0.8,passed,-0.4,0.4,0.20000000000000007,0.5000000000000001,passed,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,period_detection_pd,higher_is_better,1.0,passed,0.6,passed,1.0,passed,0.8,passed,-0.4,0.4,0.20000000000000007,0.5000000000000001,passed,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,track_pd_all_visible,higher_is_better,0.8,passed,0.4,passed,0.8,passed,0.4,passed,-0.4,0.4,0.0,0.0,passed,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,track_pd_after_confirmation,higher_is_better,1.0,passed,0.5,passed,1.0,passed,0.5,passed,-0.5,0.5,0.0,0.0,passed,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,track_continuity,higher_is_better,0.8,passed,0.4,passed,0.8,passed,0.4,passed,-0.4,0.4,0.0,0.0,passed,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,0.5,passed,1.0,passed,0.5,passed,-0.5,0.5,0.0,0.0,passed,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,position_rmse_m,lower_is_better,32.12800288241816,passed,413.34614596349286,passed,138.28189290076662,passed,422.0767173299864,passed,-381.2181430810747,275.06425306272627,-8.730571366493564,-0.031740116242958784,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,velocity_rmse_mps_ground_speed,lower_is_better,5.575701978563693,passed,3.02296631338962,passed,6.828239189672856,passed,12.774067635896435,passed,2.552735665174073,-3.805272876283236,-9.751101322506814,2.5625235402384887,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p30__delay_m8ns,base,303,-8.0,12.0,30.0,angle_rmse_deg,lower_is_better,0.020374322169619104,passed,0.2675525030897901,passed,0.07597581806765441,passed,0.27400593809094603,passed,-0.24717818092017102,0.1915766850221357,-0.006453435001155916,-0.03368591016391297,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,position_rmse_m,lower_is_better,32.81153785517408,passed,32.81153785517408,passed,32.81153785517408,passed,63.225028875641684,passed,0.0,0.0,-30.413491020467603,,NOT_EVALUABLE,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,velocity_rmse_mps_ground_speed,lower_is_better,4.729121600258661,passed,4.729121600258661,passed,4.729121600258661,passed,10.712814769678875,passed,0.0,0.0,-5.9836931694202145,,NOT_EVALUABLE,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,angle_rmse_deg,lower_is_better,0.020812840658640964,passed,0.020812840658640964,passed,0.020812840658640964,passed,0.04045260455648295,passed,0.0,0.0,-0.01963976389784199,,NOT_EVALUABLE,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
