scene_id,case_id,branch,previous_period_id,period_id,truth_target_id,previous_truth_target_id,previous_detection_id,detection_id,previous_track_id,current_track_id,association_schema_version,candidate_ids,candidate_track_ids,candidate_rank,candidate_count,innovation_m,residual_m,association_distance_m,gate_threshold_m,mahalanobis_d2,mahalanobis_gate_d2,assignment_mode,assignment_outcome,reject_reason,lifecycle_event,unavailable_fields,association_source_file,association_source_row,missing_production_fields,previous_confirmation_state,confirmation_state,lost,reacquired,merge_evidence,split_evidence,classification,reason,source_file,source_row,previous_source_row,current_source_row,detection_source_file,previous_detection_source_file,truth_source_file,evidence_json,condition,working_point,seed,delay_error_ns
base__seed_303__v_p6d7__snr_p30__delay_m2ns,production,A0_Ideal_ON,1,2,stage1_target_1,stage1_target_1,9,2,9,8,,,,,,,14.373119479656,14.373119479656,300.000000000000,0.016710421525,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A0_Ideal_ON/track_debug_runs/local_test_20260917_163608_581687_pid2481471/track_association_accepts.csv,79,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A0_Ideal_ON/track_debug_runs/local_test_20260917_163608_581687_pid2481471/track_output_payloads.csv,79,7,79,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A0_Ideal_ON/result/detection_results_GMTI03.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A0_Ideal_ON/result/detection_results_GMTI02.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A0_Ideal,base,303,-2.0
base__seed_303__v_p6d7__snr_p30__delay_m2ns,production,A0_Ideal_ON,3,4,stage1_target_1,stage1_target_1,0,6,8,11,,,,,,,16.794117716688,16.794117716688,300.000000000000,0.043947063693,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A0_Ideal_ON/track_debug_runs/local_test_20260917_163608_581687_pid2481471/track_association_accepts.csv,340,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A0_Ideal_ON/track_debug_runs/local_test_20260917_163608_581687_pid2481471/track_output_payloads.csv,340,224,340,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A0_Ideal_ON/result/detection_results_GMTI05.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A0_Ideal_ON/result/detection_results_GMTI04.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A0_Ideal,base,303,-2.0
base__seed_303__v_p6d7__snr_p30__delay_m2ns,production,A1_Current_unknown_error_ON,1,2,stage1_target_1,stage1_target_1,8,0,1,15,,,,,,,14.858608231410,14.858608231410,300.000000000000,0.017858361000,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A1_Current_unknown_error_ON/track_debug_runs/local_test_20260917_163629_965965_pid2481692/track_association_accepts.csv,88,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A1_Current_unknown_error_ON/track_debug_runs/local_test_20260917_163629_965965_pid2481692/track_output_payloads.csv,88,2,88,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A1_Current_unknown_error_ON/result/detection_results_GMTI03.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A1_Current_unknown_error_ON/result/detection_results_GMTI02.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A1_Current_unknown_error,base,303,-2.0
base__seed_303__v_p6d7__snr_p30__delay_m2ns,production,A1_Current_unknown_error_ON,2,3,stage1_target_1,stage1_target_1,0,5,15,13,,,,,,,133.299341397654,133.299341397654,300.000000000000,2.074468920197,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A1_Current_unknown_error_ON/track_debug_runs/local_test_20260917_163629_965965_pid2481692/track_association_accepts.csv,192,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A1_Current_unknown_error_ON/track_debug_runs/local_test_20260917_163629_965965_pid2481692/track_output_payloads.csv,192,88,192,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A1_Current_unknown_error_ON/result/detection_results_GMTI04.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A1_Current_unknown_error_ON/result/detection_results_GMTI03.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A1_Current_unknown_error,base,303,-2.0
base__seed_303__v_p6d7__snr_p30__delay_m2ns,production,A1_Current_unknown_error_ON,3,4,stage1_target_1,stage1_target_1,5,0,13,46,,,,,,,47.021748294167,47.021748294167,300.000000000000,0.344518876224,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A1_Current_unknown_error_ON/track_debug_runs/local_test_20260917_163629_965965_pid2481692/track_association_accepts.csv,312,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A1_Current_unknown_error_ON/track_debug_runs/local_test_20260917_163629_965965_pid2481692/track_output_payloads.csv,311,192,311,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A1_Current_unknown_error_ON/result/detection_results_GMTI05.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A1_Current_unknown_error_ON/result/detection_results_GMTI04.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A1_Current_unknown_error,base,303,-2.0
base__seed_303__v_p6d7__snr_p30__delay_m2ns,production,A2_Known_error_correction_upper_bound_ON,2,3,stage1_target_1,stage1_target_1,7,4,11,201,,,,,,,114.218289189918,114.218289189918,300.000000000000,1.055252847882,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A2_Known_error_correction_upper_bound_ON/track_debug_runs/local_test_20260917_163651_586032_pid2482016/track_association_accepts.csv,287,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A2_Known_error_correction_upper_bound_ON/track_debug_runs/local_test_20260917_163651_586032_pid2482016/track_output_payloads.csv,287,106,287,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A2_Known_error_correction_upper_bound_ON/result/detection_results_GMTI04.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A2_Known_error_correction_upper_bound_ON/result/detection_results_GMTI03.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A2_Known_error_correction_upper_bound,base,303,-2.0
base__seed_303__v_p6d7__snr_p30__delay_m2ns,production,A2_Known_error_correction_upper_bound_ON,3,4,stage1_target_1,stage1_target_1,4,6,201,11,,,,,,,60.452314992459,60.452314992459,300.000000000000,0.275559450419,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A2_Known_error_correction_upper_bound_ON/track_debug_runs/local_test_20260917_163651_586032_pid2482016/track_association_accepts.csv,339,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,1,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A2_Known_error_correction_upper_bound_ON/track_debug_runs/local_test_20260917_163651_586032_pid2482016/track_output_payloads.csv,339,287,339,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A2_Known_error_correction_upper_bound_ON/result/detection_results_GMTI05.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A2_Known_error_correction_upper_bound_ON/result/detection_results_GMTI04.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A2_Known_error_correction_upper_bound,base,303,-2.0
base__seed_303__v_p6d7__snr_p30__delay_m2ns,production,A3_Blind_target_free_estimated_correction_ON,1,2,stage1_target_1,stage1_target_1,8,0,15,1,,,,,,,7.164832567748,7.164832567748,300.000000000000,0.004152383204,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A3_Blind_target_free_estimated_correction_ON/track_debug_runs/local_test_20260917_163711_467917_pid2482219/track_association_accepts.csv,74,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A3_Blind_target_free_estimated_correction_ON/track_debug_runs/local_test_20260917_163711_467917_pid2482219/track_output_payloads.csv,74,11,74,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A3_Blind_target_free_estimated_correction_ON/result/detection_results_GMTI03.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A3_Blind_target_free_estimated_correction_ON/result/detection_results_GMTI02.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A3_Blind_target_free_estimated_correction,base,303,-2.0
base__seed_303__v_p6d7__snr_p30__delay_m2ns,production,A3_Blind_target_free_estimated_correction_ON,2,3,stage1_target_1,stage1_target_1,0,5,1,12,,,,,,,115.323712147095,115.323712147095,300.000000000000,1.552702141867,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A3_Blind_target_free_estimated_correction_ON/track_debug_runs/local_test_20260917_163711_467917_pid2482219/track_association_accepts.csv,186,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A3_Blind_target_free_estimated_correction_ON/track_debug_runs/local_test_20260917_163711_467917_pid2482219/track_output_payloads.csv,186,74,186,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A3_Blind_target_free_estimated_correction_ON/result/detection_results_GMTI04.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A3_Blind_target_free_estimated_correction_ON/result/detection_results_GMTI03.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A3_Blind_target_free_estimated_correction,base,303,-2.0
base__seed_303__v_p6d7__snr_p30__delay_m2ns,production,A3_Blind_target_free_estimated_correction_ON,3,4,stage1_target_1,stage1_target_1,5,0,12,47,,,,,,,84.979592457873,84.979592457873,300.000000000000,1.125238971542,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A3_Blind_target_free_estimated_correction_ON/track_debug_runs/local_test_20260917_163711_467917_pid2482219/track_association_accepts.csv,313,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A3_Blind_target_free_estimated_correction_ON/track_debug_runs/local_test_20260917_163711_467917_pid2482219/track_output_payloads.csv,313,186,313,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A3_Blind_target_free_estimated_correction_ON/result/detection_results_GMTI05.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/production/A3_Blind_target_free_estimated_correction_ON/result/detection_results_GMTI04.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_m2ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A3_Blind_target_free_estimated_correction,base,303,-2.0
base__seed_303__v_p6d7__snr_p30__delay_p4ns,production,A0_Ideal_ON,1,2,stage1_target_1,stage1_target_1,9,2,9,8,,,,,,,14.373119479656,14.373119479656,300.000000000000,0.016710421525,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_p4ns/production/A0_Ideal_ON/track_debug_runs/local_test_20260917_163844_954373_pid2483006/track_association_accepts.csv,79,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_p4ns/production/A0_Ideal_ON/track_debug_runs/local_test_20260917_163844_954373_pid2483006/track_output_payloads.csv,79,7,79,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_p4ns/production/A0_Ideal_ON/result/detection_results_GMTI03.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_p4ns/production/A0_Ideal_ON/result/detection_results_GMTI02.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_p4ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A0_Ideal,base,303,4.0
base__seed_303__v_p6d7__snr_p30__delay_p4ns,production,A0_Ideal_ON,3,4,stage1_target_1,stage1_target_1,0,6,8,11,,,,,,,16.794117716688,16.794117716688,300.000000000000,0.043947063693,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_p4ns/production/A0_Ideal_ON/track_debug_runs/local_test_20260917_163844_954373_pid2483006/track_association_accepts.csv,340,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_p4ns/production/A0_Ideal_ON/track_debug_runs/local_test_20260917_163844_954373_pid2483006/track_output_payloads.csv,340,224,340,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_p4ns/production/A0_Ideal_ON/result/detection_results_GMTI05.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_p4ns/production/A0_Ideal_ON/result/detection_results_GMTI04.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_p4ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A0_Ideal,base,303,4.0
base__seed_303__v_p6d7__snr_p30__delay_p4ns,production,A1_Current_unknown_error_ON,1,2,stage1_target_1,stage1_target_1,7,6,7,9,,,,,,,102.403718483317,102.403718483317,300.000000000000,0.848236170614,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_p4ns/production/A1_Current_unknown_error_ON/track_debug_runs/local_test_20260917_163905_746361_pid2483329/track_association_accepts.csv,115,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_p4ns/production/A1_Current_unknown_error_ON/track_debug_runs/local_test_20260917_163905_746361_pid2483329/track_output_payloads.csv,115,4,115,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_p4ns/production/A1_Current_unknown_error_ON/result/detection_results_GMTI03.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_p4ns/production/A1_Current_unknown_error_ON/result/detection_results_GMTI02.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_p4ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A1_Current_unknown_error,base,303,4.0
base__seed_303__v_p6d7__snr_p30__delay_p4ns,production,A1_Current_unknown_error_ON,2,3,stage1_target_1,stage1_target_1,6,6,9,223,,,,,,,8.870094304079,8.870094304079,300.000000000000,0.006364169025,9.210000000000,,assigned,,,,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_p4ns/production/A1_Current_unknown_error_ON/track_debug_runs/local_test_20260917_163905_746361_pid2483329/track_association_accepts.csv,288,"[""track_association_audit_v2.csv""]",Confirmed,Confirmed,0,0,,,unclassifiable_production_fields,production association evidence is missing fields required for mechanism attribution,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_p4ns/production/A1_Current_unknown_error_ON/track_debug_runs/local_test_20260917_163905_746361_pid2483329/track_output_payloads.csv,288,115,288,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_p4ns/production/A1_Current_unknown_error_ON/result/detection_results_GMTI04.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_p4ns/production/A1_Current_unknown_error_ON/result/detection_results_GMTI03.csv,/home/shy/AIR/SAR+AI/project/PGRCC/.worktrees/unknown-system-error-next-stage/outputs/formal_delay_stage1_v2_20260917/cases/base__seed_303__v_p6d7__snr_p30__delay_p4ns/scenes/A0_ON/truth/truth_targets_by_beam.csv,"{""association_schema"": ""legacy"", ""missing_production_fields"": [""track_association_audit_v2.csv""]}",A1_Current_unknown_error,base,303,4.0
